"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","gene","mate","qstart_raw","qend_raw","sstart_raw","send_raw"
"POLIB","SRR7910035.22783349",46.939,98,50,2,1100,1195,6,299,4.63e-19,90.5,"POLIB","R1",1100,1195,299,6
"POLIB","SRR7910035.9484486",100,41,0,0,1,41,2,124,4.77e-19,90.5,"POLIB","R1",1,41,124,2
"POLIB","SRR7910035.16101218",43.299,97,49,1,1267,1363,9,281,5e-19,90.1,"POLIB","R1",1267,1363,9,281
"POLIB","SRR7910035.1588566",97.872,47,1,0,1358,1404,161,301,6.51e-19,90.1,"POLIB","R1",1358,1404,301,161
"POLIB","SRR7910035.17573469",48.039,102,48,3,1089,1188,3,299,6.9e-19,89.7,"POLIB","R1",1089,1188,299,3
"POLIB","SRR7910035.21024336",40,100,60,0,1268,1367,2,301,7.24e-19,89.7,"POLIB","R1",1268,1367,2,301
"POLIB","SRR7910035.18060635",47,100,48,3,1086,1183,1,291,7.9e-19,89.7,"POLIB","R1",1086,1183,291,1
"POLIB","SRR7910035.15696435",47,100,48,3,1086,1183,11,301,7.9e-19,89.7,"POLIB","R1",1086,1183,11,301
"POLIB","SRR7910035.26838839",42.105,95,53,1,1263,1355,14,298,8.22e-19,89.7,"POLIB","R1",1263,1355,14,298
"POLIB","SRR7910035.22432399",48.421,95,47,2,1099,1191,5,289,8.22e-19,89.7,"POLIB","R1",1099,1191,5,289
"POLIB","SRR7910035.21122577",39.13,92,56,0,1264,1355,1,276,8.54e-19,89.7,"POLIB","R1",1264,1355,276,1
"POLIB","SRR7910035.23195256",40.816,98,58,0,1270,1367,3,296,8.79e-19,89.7,"POLIB","R1",1270,1367,3,296
"POLIB","SRR7910035.9114406",45.918,98,51,2,1103,1198,2,295,8.96e-19,89.4,"POLIB","R1",1103,1198,2,295
"POLIB","SRR7910035.20632036",45.361,97,51,2,1107,1201,1,291,9.32e-19,89.4,"POLIB","R1",1107,1201,1,291
"POLIB","SRR7910035.16993011",41.379,87,51,0,1264,1350,3,263,9.69e-19,89.4,"POLIB","R1",1264,1350,263,3
"POLIB","SRR7910035.15196132",41.379,87,51,0,1264,1350,3,263,9.69e-19,89.4,"POLIB","R1",1264,1350,263,3
"POLIB","SRR7910035.23069712",62.712,59,22,0,1086,1144,3,179,9.88e-19,89.4,"POLIB","R1",1086,1144,179,3
"POLIB","SRR7910035.4552837",41.748,103,52,2,1263,1363,7,297,1.03e-18,89.4,"POLIB","R1",1263,1363,7,297
"POLIB","SRR7910035.156225",37.113,97,61,0,1262,1358,4,294,1.04e-18,89.4,"POLIB","R1",1262,1358,294,4
"POLIB","SRR7910035.7041716",43.299,97,54,1,1111,1206,5,295,1.08e-18,89.4,"POLIB","R1",1111,1206,5,295
"POLIB","SRR7910035.17662114",42.574,101,50,2,1263,1361,10,294,1.11e-18,89.4,"POLIB","R1",1263,1361,10,294
"POLIB","SRR7910035.19879684",45.361,97,51,2,1107,1201,9,299,1.13e-18,89.4,"POLIB","R1",1107,1201,299,9
"POLIB","SRR7910035.6192788",45.361,97,51,2,1107,1201,9,299,1.13e-18,89.4,"POLIB","R1",1107,1201,299,9
"POLIB","SRR7910035.23549355",42.574,101,50,2,1263,1361,5,289,1.14e-18,89.4,"POLIB","R1",1263,1361,289,5
"POLIB","SRR7910035.21255992",42.574,101,50,2,1263,1361,15,299,1.14e-18,89.4,"POLIB","R1",1263,1361,15,299
"POLIB","SRR7910035.8572410",42.574,101,50,2,1263,1361,11,295,1.14e-18,89.4,"POLIB","R1",1263,1361,11,295
"POLIB","SRR7910035.1791180",42.574,101,50,2,1263,1361,12,296,1.14e-18,89.4,"POLIB","R1",1263,1361,12,296
"POLIB","SRR7910035.12980261",40,90,54,0,1269,1358,30,299,1.15e-18,89.4,"POLIB","R1",1269,1358,299,30
"POLIB","SRR7910035.12309221",45.361,97,51,2,1107,1201,2,292,1.18e-18,89.4,"POLIB","R1",1107,1201,2,292
"POLIB","SRR7910035.463813",45.652,92,49,1,1111,1201,12,287,1.22e-18,89,"POLIB","R1",1111,1201,12,287
"POLIB","SRR7910035.26894817",45.455,99,52,2,1103,1199,3,299,1.26e-18,89,"POLIB","R1",1103,1199,299,3
"POLIB","SRR7910035.27807809",45.652,92,49,1,1111,1201,18,293,1.27e-18,89,"POLIB","R1",1111,1201,293,18
"POLIB","SRR7910035.18309389",48.421,95,47,2,1099,1191,14,298,1.4e-18,89,"POLIB","R1",1099,1191,298,14
"POLIB","SRR7910035.1276424",42.574,101,52,1,1267,1367,6,290,1.42e-18,89,"POLIB","R1",1267,1367,290,6
"POLIB","SRR7910035.8642086",43.82,89,48,1,1263,1349,35,301,1.5e-18,89,"POLIB","R1",1263,1349,35,301
"POLIB","SRR7910035.27959595",43.82,89,48,1,1263,1349,5,271,1.56e-18,89,"POLIB","R1",1263,1349,271,5
"POLIB","SRR7910035.25857606",43.82,89,48,1,1263,1349,30,296,1.56e-18,89,"POLIB","R1",1263,1349,30,296
"POLIB","SRR7910035.23342615",45.652,92,49,1,1111,1201,13,288,1.56e-18,89,"POLIB","R1",1111,1201,13,288
"POLIB","SRR7910035.16632770",43.82,89,48,1,1263,1349,31,297,1.56e-18,89,"POLIB","R1",1263,1349,31,297
"POLIB","SRR7910035.8374755",43.82,89,48,1,1263,1349,32,298,1.56e-18,89,"POLIB","R1",1263,1349,32,298
"POLIB","SRR7910035.4266264",43.82,89,48,1,1263,1349,6,272,1.56e-18,89,"POLIB","R1",1263,1349,272,6
"POLIB","SRR7910035.22964817",43.82,89,48,1,1263,1349,33,299,1.81e-18,88.6,"POLIB","R1",1263,1349,33,299
"POLIB","SRR7910035.19622099",41.86,86,50,0,1267,1352,1,258,1.99e-18,88.6,"POLIB","R1",1267,1352,258,1
"POLIB","SRR7910035.10238171",43.82,89,48,1,1263,1349,7,273,2.01e-18,88.6,"POLIB","R1",1263,1349,273,7
"POLIB","SRR7910035.2380995",46.154,91,48,1,1111,1200,2,274,2.07e-18,88.6,"POLIB","R1",1111,1200,2,274
"POLIB","SRR7910035.7206962",100,36,0,0,659,694,3,110,2.27e-18,86.3,"POLIB","R1",659,694,3,110
"POLIB","SRR7910035.25355800",41.573,89,52,0,1264,1352,7,273,2.33e-18,88.2,"POLIB","R1",1264,1352,273,7
"POLIB","SRR7910035.22842798",46.078,102,50,3,1087,1186,1,297,2.44e-18,88.2,"POLIB","R1",1087,1186,1,297
"POLIB","SRR7910035.12605069",44.565,92,50,1,1111,1201,18,293,2.56e-18,88.2,"POLIB","R1",1111,1201,293,18
"POLIB","SRR7910035.7654479",42.708,96,51,2,1263,1356,13,294,2.59e-18,88.2,"POLIB","R1",1263,1356,13,294
"POLIB","SRR7910035.25492674",43.82,89,48,1,1263,1349,12,278,2.64e-18,88.2,"POLIB","R1",1263,1349,278,12
"POLIB","SRR7910035.16811757",43.82,89,48,1,1263,1349,24,290,2.64e-18,88.2,"POLIB","R1",1263,1349,24,290
"POLIB","SRR7910035.19210628",43.82,89,48,1,1263,1349,30,296,2.66e-18,88.2,"POLIB","R1",1263,1349,30,296
"POLIB","SRR7910035.3410230",43.82,89,48,1,1263,1349,26,292,2.69e-18,88.2,"POLIB","R1",1263,1349,26,292
"POLIB","SRR7910035.27969321",47.253,91,46,2,1113,1201,2,274,2.77e-18,88.2,"POLIB","R1",1113,1201,2,274
"POLIB","SRR7910035.18939745",43.82,89,48,1,1263,1349,13,279,2.8e-18,88.2,"POLIB","R1",1263,1349,279,13
"POLIB","SRR7910035.11638506",46.465,99,48,3,1086,1182,1,288,2.8e-18,88.2,"POLIB","R1",1086,1182,288,1
"POLIB","SRR7910035.5468094",43.82,89,48,1,1263,1349,13,279,2.8e-18,88.2,"POLIB","R1",1263,1349,279,13
"POLIB","SRR7910035.518929",43.82,89,48,1,1263,1349,13,279,2.8e-18,88.2,"POLIB","R1",1263,1349,279,13
"POLIB","SRR7910035.27483803",43.182,88,50,0,1268,1355,1,264,2.82e-18,88.2,"POLIB","R1",1268,1355,264,1
"POLIB","SRR7910035.22512335",40.594,101,54,1,1267,1367,6,290,2.99e-18,88.2,"POLIB","R1",1267,1367,290,6
"POLIB","SRR7910035.18350673",42.574,101,50,2,1263,1361,6,290,3.08e-18,88.2,"POLIB","R1",1263,1361,290,6
"POLIB","SRR7910035.10515426",43.82,89,48,1,1263,1349,18,284,3.14e-18,87.8,"POLIB","R1",1263,1349,284,18
"POLIB","SRR7910035.15922549",100,41,0,0,1,41,178,300,3.53e-18,87.8,"POLIB","R1",1,41,178,300
"POLIB","SRR7910035.15341155",100,41,0,0,1,41,2,124,3.53e-18,87.8,"POLIB","R1",1,41,124,2
"POLIB","SRR7910035.9468982",100,41,0,0,1,41,3,125,3.53e-18,87.8,"POLIB","R1",1,41,125,3
"POLIB","SRR7910035.21725796",43.82,89,48,1,1263,1349,11,277,3.93e-18,87.8,"POLIB","R1",1263,1349,11,277
"POLIB","SRR7910035.10242160",100,44,0,0,1361,1404,169,300,4.01e-18,87.8,"POLIB","R1",1361,1404,300,169
"POLIB","SRR7910035.9949860",100,44,0,0,1361,1404,1,132,4.01e-18,87.8,"POLIB","R1",1361,1404,1,132
"POLIB","SRR7910035.4701385",100,44,0,0,1361,1404,168,299,4.01e-18,87.8,"POLIB","R1",1361,1404,299,168
"POLIB","SRR7910035.1424705",100,44,0,0,1361,1404,169,300,4.01e-18,87.8,"POLIB","R1",1361,1404,300,169
"POLIB","SRR7910035.1747895",45.783,83,43,1,1263,1343,16,264,4.29e-18,87.4,"POLIB","R1",1263,1343,264,16
"POLIB","SRR7910035.20261287",45.783,83,43,1,1263,1343,43,291,4.42e-18,87.4,"POLIB","R1",1263,1343,43,291
"POLIB","SRR7910035.12743864",40.404,99,59,0,1269,1367,4,300,4.73e-18,87.4,"POLIB","R1",1269,1367,300,4
"POLIB","SRR7910035.10044582",45.783,83,43,1,1263,1343,48,296,4.77e-18,87.4,"POLIB","R1",1263,1343,48,296
"POLIB","SRR7910035.7894170",45.783,83,43,1,1263,1343,48,296,4.77e-18,87.4,"POLIB","R1",1263,1343,48,296
"POLIB","SRR7910035.149064",41.237,97,57,0,1267,1363,2,292,4.77e-18,87.4,"POLIB","R1",1267,1363,292,2
"POLIB","SRR7910035.16027843",45.783,83,43,1,1263,1343,6,254,4.87e-18,87.4,"POLIB","R1",1263,1343,254,6
"POLIB","SRR7910035.18780269",45.783,83,43,1,1263,1343,18,266,4.96e-18,87.4,"POLIB","R1",1263,1343,266,18
"POLIB","SRR7910035.13906050",43.678,87,47,1,1263,1347,13,273,4.96e-18,87.4,"POLIB","R1",1263,1347,13,273
"POLIB","SRR7910035.3338263",62.069,58,22,0,1086,1143,128,301,5.26e-18,87.4,"POLIB","R1",1086,1143,128,301
"POLIB","SRR7910035.21190371",42.697,89,49,1,1263,1349,3,269,5.37e-18,87.4,"POLIB","R1",1263,1349,269,3
"POLIB","SRR7910035.2316919",42.268,97,50,1,1267,1363,1,273,6.27e-18,87,"POLIB","R1",1267,1363,273,1
"POLIB","SRR7910035.22903699",49.451,91,45,1,1056,1145,29,301,6.71e-18,87,"POLIB","R1",1056,1145,29,301
"POLIB","SRR7910035.3352896",40.909,88,52,0,1265,1352,6,269,7.18e-18,87,"POLIB","R1",1265,1352,269,6
"POLIB","SRR7910035.18227915",40.816,98,58,0,1270,1367,7,300,7.4e-18,87,"POLIB","R1",1270,1367,300,7
"POLIB","SRR7910035.3965052",95.349,43,2,0,389,431,1,129,7.63e-18,85.1,"POLIB","R1",389,431,129,1
"POLIB","SRR7910035.24482159",40.206,97,58,0,1271,1367,11,301,8.23e-18,86.7,"POLIB","R1",1271,1367,301,11
"POLIB","SRR7910035.211325",40.206,97,58,0,1271,1367,11,301,8.23e-18,86.7,"POLIB","R1",1271,1367,301,11
"POLIB","SRR7910035.21380099",48.315,89,44,2,1115,1201,3,269,8.31e-18,86.7,"POLIB","R1",1115,1201,3,269
"POLIB","SRR7910035.168864",48.315,89,44,2,1115,1201,3,269,8.47e-18,86.7,"POLIB","R1",1115,1201,3,269
"POLIB","SRR7910035.15781290",47.312,93,47,2,1100,1190,3,281,1.01e-17,86.7,"POLIB","R1",1100,1190,3,281
"POLIB","SRR7910035.20303930",47.872,94,48,1,1051,1143,1,282,1.02e-17,86.7,"POLIB","R1",1051,1143,282,1
"POLIB","SRR7910035.11301368",45.055,91,49,1,1112,1201,1,273,1.06e-17,86.7,"POLIB","R1",1112,1201,1,273
"POLIB","SRR7910035.2664980",45.055,91,49,1,1112,1201,29,301,1.06e-17,86.7,"POLIB","R1",1112,1201,301,29
"POLIB","SRR7910035.4152436",41.584,101,51,2,1263,1361,10,294,1.1e-17,86.3,"POLIB","R1",1263,1361,10,294
"POLIB","SRR7910035.25369955",46.809,94,48,2,1100,1191,2,283,1.16e-17,86.3,"POLIB","R1",1100,1191,2,283
"POLIB","SRR7910035.8893931",44.086,93,51,1,1111,1202,5,283,1.25e-17,86.3,"POLIB","R1",1111,1202,5,283
"POLIB","SRR7910035.10372618",97.727,44,1,0,1361,1404,169,300,1.26e-17,86.3,"POLIB","R1",1361,1404,300,169
"POLIB","SRR7910035.9436793",64.815,54,19,0,1086,1139,2,163,1.31e-17,86.3,"POLIB","R1",1086,1139,163,2
"POLIB","SRR7910035.27194821",64.815,54,19,0,1086,1139,6,167,1.36e-17,86.3,"POLIB","R1",1086,1139,167,6
"POLIB","SRR7910035.11767053",64.815,54,19,0,1086,1139,132,293,1.49e-17,85.9,"POLIB","R1",1086,1139,132,293
"POLIB","SRR7910035.25423694",43.373,83,47,0,1267,1349,5,253,1.55e-17,85.9,"POLIB","R1",1267,1349,253,5
"POLIB","SRR7910035.25306764",64.815,54,19,0,1086,1139,1,162,1.61e-17,85.9,"POLIB","R1",1086,1139,162,1
"POLIB","SRR7910035.27518240",44.565,92,50,1,1111,1201,20,295,1.69e-17,85.9,"POLIB","R1",1111,1201,295,20
"POLIB","SRR7910035.17981168",91.111,45,4,0,1,45,167,301,1.76e-17,85.9,"POLIB","R1",1,45,167,301
"POLIB","SRR7910035.22636731",45.918,98,48,3,1086,1181,16,300,1.79e-17,85.9,"POLIB","R1",1086,1181,16,300
"POLIB","SRR7910035.13482244",45.918,98,48,3,1086,1181,15,299,1.84e-17,85.9,"POLIB","R1",1086,1181,15,299
"POLIB","SRR7910035.12585060",41.176,85,50,0,1265,1349,1,255,1.86e-17,85.9,"POLIB","R1",1265,1349,255,1
"POLIB","SRR7910035.5445008",48.193,83,42,1,1086,1167,17,265,1.97e-17,85.9,"POLIB","R1",1086,1167,265,17
"POLIB","SRR7910035.26675770",38.614,101,60,2,1247,1347,3,299,2.09e-17,85.5,"POLIB","R1",1247,1347,299,3
"POLIB","SRR7910035.22256090",46.067,89,47,1,1114,1201,6,272,2.09e-17,85.5,"POLIB","R1",1114,1201,6,272
"POLIB","SRR7910035.10494250",39.362,94,57,0,1265,1358,3,284,2.11e-17,85.5,"POLIB","R1",1265,1358,3,284
"POLIB","SRR7910035.19642434",40.476,84,50,0,1264,1347,2,253,2.31e-17,85.5,"POLIB","R1",1264,1347,253,2
"POLIB","SRR7910035.25305635",48.315,89,44,2,1115,1201,2,268,2.31e-17,85.5,"POLIB","R1",1115,1201,2,268
"POLIB","SRR7910035.27967165",39,100,59,2,1248,1347,3,296,2.4e-17,85.5,"POLIB","R1",1248,1347,3,296
"POLIB","SRR7910035.11726516",50,74,35,1,1263,1334,15,236,2.64e-17,85.5,"POLIB","R1",1263,1334,236,15
"POLIB","SRR7910035.26391979",50,74,35,1,1263,1334,20,241,2.67e-17,85.5,"POLIB","R1",1263,1334,241,20
"POLIB","SRR7910035.24209144",50,74,35,1,1263,1334,62,283,2.67e-17,85.5,"POLIB","R1",1263,1334,62,283
"POLIB","SRR7910035.10662443",47.872,94,47,2,1099,1190,8,289,2.7e-17,85.5,"POLIB","R1",1099,1190,8,289
"POLIB","SRR7910035.9913613",44.565,92,50,1,1111,1201,14,289,2.78e-17,85.1,"POLIB","R1",1111,1201,14,289
"POLIB","SRR7910035.26065675",50,74,35,1,1263,1334,58,279,2.83e-17,85.1,"POLIB","R1",1263,1334,58,279
"POLIB","SRR7910035.23835456",50,74,35,1,1263,1334,55,276,2.83e-17,85.1,"POLIB","R1",1263,1334,55,276
"POLIB","SRR7910035.11728120",50,74,35,1,1263,1334,25,246,2.83e-17,85.1,"POLIB","R1",1263,1334,246,25
"POLIB","SRR7910035.18595829",100,43,0,0,1362,1404,3,131,2.94e-17,85.1,"POLIB","R1",1362,1404,3,131
"POLIB","SRR7910035.14929305",100,43,0,0,1362,1404,170,298,2.94e-17,85.1,"POLIB","R1",1362,1404,298,170
"POLIB","SRR7910035.26447068",50,74,35,1,1263,1334,70,291,2.97e-17,85.1,"POLIB","R1",1263,1334,70,291
"POLIB","SRR7910035.15100269",50,74,35,1,1263,1334,65,286,2.97e-17,85.1,"POLIB","R1",1263,1334,65,286
"POLIB","SRR7910035.20139659",46.067,89,47,1,1114,1201,35,301,3.03e-17,85.1,"POLIB","R1",1114,1201,301,35
"POLIB","SRR7910035.26559669",51.471,68,33,0,1267,1334,14,217,3.05e-17,84.3,"POLIB","R1",1267,1334,217,14
"POLIB","SRR7910035.27039017",50,74,35,1,1263,1334,64,285,3.18e-17,85.1,"POLIB","R1",1263,1334,64,285
"POLIB","SRR7910035.9312773",50,74,35,1,1263,1334,65,286,3.18e-17,85.1,"POLIB","R1",1263,1334,65,286
"POLIB","SRR7910035.12593235",43.878,98,53,2,1118,1213,3,296,3.24e-17,85.1,"POLIB","R1",1118,1213,3,296
"POLIB","SRR7910035.16344412",50,74,35,1,1263,1334,54,275,3.34e-17,85.1,"POLIB","R1",1263,1334,54,275
"POLIB","SRR7910035.3763046",44.444,99,53,2,1102,1198,1,297,3.4e-17,85.1,"POLIB","R1",1102,1198,297,1
"POLIB","SRR7910035.18050155",50,74,35,1,1263,1334,13,234,3.44e-17,85.1,"POLIB","R1",1263,1334,234,13
"POLIB","SRR7910035.2887563",50,74,35,1,1263,1334,70,291,3.68e-17,85.1,"POLIB","R1",1263,1334,70,291
"POLIB","SRR7910035.9427601",50,74,35,1,1263,1334,4,225,3.86e-17,84.7,"POLIB","R1",1263,1334,225,4
"POLIB","SRR7910035.12548117",50,74,35,1,1263,1334,9,230,3.98e-17,84.7,"POLIB","R1",1263,1334,230,9
"POLIB","SRR7910035.18886516",50,74,35,1,1263,1334,73,294,4.06e-17,84.7,"POLIB","R1",1263,1334,73,294
"POLIB","SRR7910035.9005384",43,100,53,2,1114,1212,4,294,4.34e-17,84.7,"POLIB","R1",1114,1212,4,294
"POLIB","SRR7910035.17095880",46.591,88,46,1,1115,1201,3,266,4.38e-17,84.7,"POLIB","R1",1115,1201,3,266
"POLIB","SRR7910035.25085763",100,40,0,0,1,40,3,122,4.43e-17,84.7,"POLIB","R1",1,40,122,3
"POLIB","SRR7910035.8442164",45.361,97,48,3,1086,1180,18,299,4.43e-17,84.7,"POLIB","R1",1086,1180,18,299
"POLIB","SRR7910035.23496797",44.944,89,48,1,1114,1201,2,268,4.47e-17,84.7,"POLIB","R1",1114,1201,2,268
"POLIB","SRR7910035.9087238",50,74,35,1,1263,1334,6,227,4.47e-17,84.7,"POLIB","R1",1263,1334,227,6
"POLIB","SRR7910035.16631025",64.151,53,19,0,1086,1138,142,300,4.56e-17,84.7,"POLIB","R1",1086,1138,142,300
"POLIB","SRR7910035.8638985",44.944,89,48,1,1114,1201,5,271,4.56e-17,84.7,"POLIB","R1",1114,1201,5,271
"POLIB","SRR7910035.25322104",50,74,35,1,1263,1334,56,277,4.83e-17,84.7,"POLIB","R1",1263,1334,56,277
"POLIB","SRR7910035.25540247",50,74,35,1,1263,1334,12,233,4.97e-17,84.7,"POLIB","R1",1263,1334,233,12
"POLIB","SRR7910035.20177498",44.565,92,50,1,1111,1201,13,288,4.97e-17,84.7,"POLIB","R1",1111,1201,288,13
"POLIB","SRR7910035.407141",50,74,35,1,1263,1334,72,293,5.27e-17,84.3,"POLIB","R1",1263,1334,72,293
"POLIB","SRR7910035.3428041",93.478,46,3,0,1359,1404,162,299,5.93e-17,84.3,"POLIB","R1",1359,1404,299,162
"POLIB","SRR7910035.8342497",43,100,55,2,1120,1217,2,301,6.53e-17,84.3,"POLIB","R1",1120,1217,2,301
"POLIB","SRR7910035.7729364",50.588,85,41,1,1056,1139,38,292,6.59e-17,84.3,"POLIB","R1",1056,1139,38,292
"POLIB","SRR7910035.26740687",38.636,88,54,0,1271,1358,37,300,7.34e-17,84,"POLIB","R1",1271,1358,300,37
"POLIB","SRR7910035.8244819",38.636,88,54,0,1271,1358,37,300,7.34e-17,84,"POLIB","R1",1271,1358,300,37
"POLIB","SRR7910035.1213054",43.434,99,54,2,1119,1215,1,297,7.56e-17,84,"POLIB","R1",1119,1215,1,297
"POLIB","SRR7910035.24438943",42.424,99,56,1,1117,1214,1,297,7.63e-17,84,"POLIB","R1",1117,1214,297,1
"POLIB","SRR7910035.6569378",43.434,99,54,2,1119,1215,2,298,8.33e-17,84,"POLIB","R1",1119,1215,298,2
"POLIB","SRR7910035.3951194",43.434,99,54,2,1119,1215,2,298,8.33e-17,84,"POLIB","R1",1119,1215,298,2
"POLIB","SRR7910035.4534491",39.759,83,50,0,1264,1346,1,249,8.75e-17,83.6,"POLIB","R1",1264,1346,249,1
"POLIB","SRR7910035.22786194",38.889,90,55,0,1269,1358,1,270,9e-17,84,"POLIB","R1",1269,1358,1,270
"POLIB","SRR7910035.10609963",47.778,90,45,2,1114,1201,3,272,9.36e-17,84,"POLIB","R1",1114,1201,3,272
"POLIB","SRR7910035.18531242",45.455,88,47,1,1115,1201,38,301,9.45e-17,84,"POLIB","R1",1115,1201,301,38
"POLIB","SRR7910035.6454866",45.455,88,47,1,1115,1201,37,300,9.45e-17,84,"POLIB","R1",1115,1201,300,37
"POLIB","SRR7910035.15098041",48.649,74,36,1,1263,1334,2,223,9.54e-17,83.6,"POLIB","R1",1263,1334,223,2
"POLIB","SRR7910035.10310696",45.361,97,48,3,1086,1180,3,284,9.54e-17,83.6,"POLIB","R1",1086,1180,284,3
"POLIB","SRR7910035.10604939",42.424,99,56,1,1117,1214,1,297,9.64e-17,83.6,"POLIB","R1",1117,1214,297,1
"POLIB","SRR7910035.9322686",39.583,96,58,0,1272,1367,2,289,9.73e-17,83.6,"POLIB","R1",1272,1367,2,289
"POLIB","SRR7910035.26231545",45.455,88,47,1,1115,1201,2,265,1.03e-16,83.6,"POLIB","R1",1115,1201,2,265
"POLIB","SRR7910035.7825720",93.333,45,3,0,1360,1404,167,301,1.09e-16,83.6,"POLIB","R1",1360,1404,301,167
"POLIB","SRR7910035.10516069",50.704,71,33,1,1263,1331,4,216,1.14e-16,83.6,"POLIB","R1",1263,1331,216,4
"POLIB","SRR7910035.85040",50.704,71,33,1,1263,1331,3,215,1.16e-16,83.6,"POLIB","R1",1263,1331,215,3
"POLIB","SRR7910035.2807805",50.704,71,33,1,1263,1331,80,292,1.18e-16,83.6,"POLIB","R1",1263,1331,80,292
"POLIB","SRR7910035.18515665",50.704,71,33,1,1263,1331,88,300,1.22e-16,83.6,"POLIB","R1",1263,1331,88,300
"POLIB","SRR7910035.13431485",50.704,71,33,1,1263,1331,88,300,1.22e-16,83.6,"POLIB","R1",1263,1331,88,300
"POLIB","SRR7910035.6525498",50.704,71,33,1,1263,1331,1,213,1.22e-16,83.6,"POLIB","R1",1263,1331,213,1
"POLIB","SRR7910035.15428210",50.704,71,33,1,1263,1331,1,213,1.23e-16,83.6,"POLIB","R1",1263,1331,213,1
"POLIB","SRR7910035.22345571",100,39,0,0,1,39,3,119,1.68e-16,83.2,"POLIB","R1",1,39,119,3
"POLIB","SRR7910035.21139676",52.308,65,31,0,1267,1331,1,195,1.68e-16,83.2,"POLIB","R1",1267,1331,195,1
"POLIB","SRR7910035.10805572",100,39,0,0,1,39,3,119,1.68e-16,83.2,"POLIB","R1",1,39,119,3
"POLIB","SRR7910035.25002483",47.312,93,44,3,1086,1176,29,298,1.85e-16,82.8,"POLIB","R1",1086,1176,29,298
"POLIB","SRR7910035.16003687",43.956,91,50,1,1111,1200,2,274,2.02e-16,82.8,"POLIB","R1",1111,1200,274,2
"POLIB","SRR7910035.8939634",44.578,83,44,1,1263,1343,52,300,2.1e-16,82.8,"POLIB","R1",1263,1343,52,300
"POLIB","SRR7910035.22634303",42.857,84,46,1,1263,1344,44,295,2.25e-16,82.8,"POLIB","R1",1263,1344,44,295
"POLIB","SRR7910035.11505427",40,95,57,0,1273,1367,15,299,2.38e-16,82.8,"POLIB","R1",1273,1367,299,15
"POLIB","SRR7910035.23340748",48.649,74,36,1,1263,1334,56,277,2.55e-16,82.4,"POLIB","R1",1263,1334,56,277
"POLIB","SRR7910035.23318843",42.424,99,55,2,1121,1217,1,297,2.75e-16,82.4,"POLIB","R1",1121,1217,1,297
"POLIB","SRR7910035.4392909",64.706,51,18,0,1086,1136,145,297,2.89e-16,82.4,"POLIB","R1",1086,1136,145,297
"POLIB","SRR7910035.2914409",64.706,51,18,0,1086,1136,5,157,2.89e-16,82.4,"POLIB","R1",1086,1136,157,5
"POLIB","SRR7910035.3429185",42,100,56,2,1122,1219,2,301,2.98e-16,82.4,"POLIB","R1",1122,1219,301,2
"POLIB","SRR7910035.27814688",42.424,99,55,2,1121,1217,1,297,3.1e-16,82.4,"POLIB","R1",1121,1217,1,297
"POLIB","SRR7910035.26061029",43.617,94,52,1,475,567,7,288,3.25e-16,82.4,"POLIB","R1",475,567,288,7
"POLIB","SRR7910035.2553947",64.706,51,18,0,1086,1136,148,300,3.25e-16,82.4,"POLIB","R1",1086,1136,148,300
"POLIB","SRR7910035.26528622",41.414,99,57,1,1118,1215,1,297,3.69e-16,82,"POLIB","R1",1118,1215,1,297
"POLIB","SRR7910035.5330951",48.193,83,42,1,486,567,44,292,3.99e-16,82,"POLIB","R1",486,567,292,44
"POLIB","SRR7910035.15649288",48.193,83,42,1,486,567,6,254,4.16e-16,81.6,"POLIB","R1",486,567,254,6
"POLIB","SRR7910035.21880143",66,50,17,0,1086,1135,150,299,4.23e-16,82,"POLIB","R1",1086,1135,150,299
"POLIB","SRR7910035.12486315",66,50,17,0,1086,1135,152,301,4.23e-16,82,"POLIB","R1",1086,1135,152,301
"POLIB","SRR7910035.1854317",66,50,17,0,1086,1135,3,152,4.23e-16,82,"POLIB","R1",1086,1135,152,3
"POLIB","SRR7910035.2221794",46.591,88,42,2,485,567,15,278,4.35e-16,82,"POLIB","R1",485,567,278,15
"POLIB","SRR7910035.16863005",48.193,83,42,1,486,567,8,256,4.61e-16,81.6,"POLIB","R1",486,567,8,256
"POLIB","SRR7910035.9427973",100,42,0,0,1363,1404,174,299,4.66e-16,81.6,"POLIB","R1",1363,1404,299,174
"POLIB","SRR7910035.5008147",48.193,83,42,1,486,567,53,301,4.84e-16,81.6,"POLIB","R1",486,567,301,53
"POLIB","SRR7910035.25944198",100,38,0,0,1,38,2,115,5.08e-16,81.6,"POLIB","R1",1,38,115,2
"POLIB","SRR7910035.18385273",100,38,0,0,1,38,3,116,5.08e-16,81.6,"POLIB","R1",1,38,116,3
"POLIB","SRR7910035.8583793",100,38,0,0,1,38,188,301,5.08e-16,81.6,"POLIB","R1",1,38,188,301
"POLIB","SRR7910035.21813645",48.193,83,42,1,486,567,50,298,5.13e-16,81.6,"POLIB","R1",486,567,298,50
"POLIB","SRR7910035.8284094",48.193,83,42,1,486,567,17,265,5.13e-16,81.6,"POLIB","R1",486,567,17,265
"POLIB","SRR7910035.10841154",48.193,83,42,1,486,567,41,289,5.18e-16,81.6,"POLIB","R1",486,567,289,41
