"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","gene","mate","qstart_raw","qend_raw","sstart_raw","send_raw","q_span_aa","s_span_nt","expected_nt_span","span_matches_3x"
"TAC102","SRR7910035.9098825",95.96,99,4,0,535,633,3,299,1.5e-55,193,"TAC102","R1",535,633,299,3,99,297,297,TRUE
"TAC102","SRR7910035.2752136",95,100,5,0,294,393,1,300,1.54e-55,193,"TAC102","R1",294,393,300,1,100,300,300,TRUE
"TAC102","SRR7910035.7807081",96,100,4,0,542,641,1,300,1.56e-55,193,"TAC102","R1",542,641,300,1,100,300,300,TRUE
"TAC102","SRR7910035.22000700",95,100,5,0,531,630,1,300,1.61e-55,193,"TAC102","R1",531,630,300,1,100,300,300,TRUE
"TAC102","SRR7910035.3777353",97,100,3,0,546,645,2,301,1.69e-55,193,"TAC102","R1",546,645,301,2,100,300,300,TRUE
"TAC102","SRR7910035.3665075",95.96,99,4,0,520,618,3,299,1.72e-55,193,"TAC102","R1",520,618,299,3,99,297,297,TRUE
"TAC102","SRR7910035.10599474",96.97,99,3,0,367,465,3,299,1.77e-55,193,"TAC102","R1",367,465,299,3,99,297,297,TRUE
"TAC102","SRR7910035.4528579",94.949,99,5,0,506,604,2,298,1.96e-55,193,"TAC102","R1",506,604,298,2,99,297,297,TRUE
"TAC102","SRR7910035.13261658",98.947,95,1,0,190,284,16,300,1.98e-55,193,"TAC102","R1",190,284,16,300,95,285,285,TRUE
"TAC102","SRR7910035.22012828",95.96,99,4,0,27,125,2,298,2.05e-55,193,"TAC102","R1",27,125,298,2,99,297,297,TRUE
"TAC102","SRR7910035.1828928",100,89,0,0,846,934,34,300,2.1e-55,193,"TAC102","R1",846,934,300,34,89,267,267,TRUE
"TAC102","SRR7910035.15906574",94,100,6,0,219,318,2,301,2.25e-55,192,"TAC102","R1",219,318,2,301,100,300,300,TRUE
"TAC102","SRR7910035.22853680",96,100,4,0,484,583,1,300,2.29e-55,192,"TAC102","R1",484,583,1,300,100,300,300,TRUE
"TAC102","SRR7910035.4801669",96.939,98,3,0,1,98,7,300,2.29e-55,192,"TAC102","R1",1,98,7,300,98,294,294,TRUE
"TAC102","SRR7910035.514413",96.939,98,3,0,483,580,3,296,2.36e-55,192,"TAC102","R1",483,580,296,3,98,294,294,TRUE
"TAC102","SRR7910035.11073434",97.917,96,2,0,1,96,12,299,2.55e-55,192,"TAC102","R1",1,96,12,299,96,288,288,TRUE
"TAC102","SRR7910035.8851193",100,89,0,0,846,934,33,299,2.56e-55,192,"TAC102","R1",846,934,299,33,89,267,267,TRUE
"TAC102","SRR7910035.17350606",95.96,99,4,0,61,159,3,299,2.66e-55,192,"TAC102","R1",61,159,299,3,99,297,297,TRUE
"TAC102","SRR7910035.20432830",98.913,92,1,0,808,899,3,278,2.74e-55,192,"TAC102","R1",808,899,278,3,92,276,276,TRUE
"TAC102","SRR7910035.7302845",94.949,99,5,0,480,578,3,299,2.74e-55,192,"TAC102","R1",480,578,3,299,99,297,297,TRUE
"TAC102","SRR7910035.22417139",95.96,99,4,0,54,152,1,297,2.77e-55,192,"TAC102","R1",54,152,1,297,99,297,297,TRUE
"TAC102","SRR7910035.1436226",94.949,99,5,0,201,299,2,298,3.31e-55,192,"TAC102","R1",201,299,2,298,99,297,297,TRUE
"TAC102","SRR7910035.20322236",95.96,99,4,0,396,494,2,298,3.41e-55,192,"TAC102","R1",396,494,2,298,99,297,297,TRUE
"TAC102","SRR7910035.23734772",97.802,91,2,0,844,934,3,275,3.48e-55,192,"TAC102","R1",844,934,3,275,91,273,273,TRUE
"TAC102","SRR7910035.12763486",95,100,5,0,201,300,1,300,3.62e-55,192,"TAC102","R1",201,300,1,300,100,300,300,TRUE
"TAC102","SRR7910035.27506760",100,92,0,0,87,178,1,276,3.84e-55,192,"TAC102","R1",87,178,1,276,92,276,276,TRUE
"TAC102","SRR7910035.25717934",96.97,99,3,0,507,605,3,299,3.84e-55,192,"TAC102","R1",507,605,299,3,99,297,297,TRUE
"TAC102","SRR7910035.19919840",98.901,91,1,0,808,898,23,295,4.33e-55,192,"TAC102","R1",808,898,23,295,91,273,273,TRUE
"TAC102","SRR7910035.6400611",100,94,0,0,452,545,2,283,4.92e-55,192,"TAC102","R1",452,545,2,283,94,282,282,TRUE
"TAC102","SRR7910035.14955759",96.939,98,3,0,549,646,3,296,5.33e-55,192,"TAC102","R1",549,646,296,3,98,294,294,TRUE
"TAC102","SRR7910035.4178940",94,100,6,0,28,127,1,300,5.38e-55,192,"TAC102","R1",28,127,1,300,100,300,300,TRUE
"TAC102","SRR7910035.23782670",95.96,99,4,0,528,626,3,299,5.71e-55,191,"TAC102","R1",528,626,299,3,99,297,297,TRUE
"TAC102","SRR7910035.9756371",95.96,99,4,0,505,603,2,298,5.82e-55,191,"TAC102","R1",505,603,2,298,99,297,297,TRUE
"TAC102","SRR7910035.3803717",95.876,97,4,0,195,291,2,292,6.12e-55,191,"TAC102","R1",195,291,2,292,97,291,291,TRUE
"TAC102","SRR7910035.11738622",96,100,4,0,306,405,1,300,6.43e-55,191,"TAC102","R1",306,405,300,1,100,300,300,TRUE
"TAC102","SRR7910035.6572817",100,90,0,0,808,897,3,272,7.03e-55,191,"TAC102","R1",808,897,272,3,90,270,270,TRUE
"TAC102","SRR7910035.9067244",100,93,0,0,190,282,18,296,7.24e-55,191,"TAC102","R1",190,282,18,296,93,279,279,TRUE
"TAC102","SRR7910035.1833973",93.939,99,6,0,490,588,3,299,7.24e-55,191,"TAC102","R1",490,588,299,3,99,297,297,TRUE
"TAC102","SRR7910035.15299869",94.949,99,5,0,67,165,2,298,7.76e-55,191,"TAC102","R1",67,165,2,298,99,297,297,TRUE
"TAC102","SRR7910035.22728505",94,100,6,0,487,586,1,300,9.19e-55,191,"TAC102","R1",487,586,1,300,100,300,300,TRUE
"TAC102","SRR7910035.20077737",94.898,98,5,0,47,144,1,294,9.26e-55,191,"TAC102","R1",47,144,294,1,98,294,294,TRUE
"TAC102","SRR7910035.18235913",100,90,0,0,809,898,1,270,9.56e-55,191,"TAC102","R1",809,898,270,1,90,270,270,TRUE
"TAC102","SRR7910035.2162400",95,100,5,0,72,171,2,301,1.05e-54,191,"TAC102","R1",72,171,301,2,100,300,300,TRUE
"TAC102","SRR7910035.6838658",92,100,8,0,808,907,2,301,1.09e-54,191,"TAC102","R1",808,907,2,301,100,300,300,TRUE
"TAC102","SRR7910035.1614492",96,100,4,0,311,410,2,301,1.09e-54,191,"TAC102","R1",311,410,2,301,100,300,300,TRUE
"TAC102","SRR7910035.18061279",93.939,99,6,0,470,568,3,299,1.1e-54,191,"TAC102","R1",470,568,3,299,99,297,297,TRUE
"TAC102","SRR7910035.5364663",95.918,98,4,0,195,292,1,294,1.39e-54,190,"TAC102","R1",195,292,1,294,98,294,294,TRUE
"TAC102","SRR7910035.742309",95.96,99,4,0,330,428,3,299,1.43e-54,190,"TAC102","R1",330,428,299,3,99,297,297,TRUE
"TAC102","SRR7910035.18609792",96.939,98,3,0,364,461,3,296,1.58e-54,190,"TAC102","R1",364,461,296,3,98,294,294,TRUE
"TAC102","SRR7910035.9794779",95.96,99,4,0,504,602,2,298,1.6e-54,190,"TAC102","R1",504,602,298,2,99,297,297,TRUE
"TAC102","SRR7910035.16902188",100,88,0,0,847,934,36,299,1.65e-54,190,"TAC102","R1",847,934,299,36,88,264,264,TRUE
"TAC102","SRR7910035.778950",94.898,98,5,0,226,323,3,296,1.68e-54,190,"TAC102","R1",226,323,3,296,98,294,294,TRUE
"TAC102","SRR7910035.18779233",95,100,5,0,482,581,1,300,2.26e-54,190,"TAC102","R1",482,581,300,1,100,300,300,TRUE
"TAC102","SRR7910035.27741231",93.878,98,6,0,193,290,3,296,2.31e-54,190,"TAC102","R1",193,290,3,296,98,294,294,TRUE
"TAC102","SRR7910035.6794817",93,100,7,0,200,299,1,300,2.52e-54,190,"TAC102","R1",200,299,300,1,100,300,300,TRUE
"TAC102","SRR7910035.375198",96.875,96,3,0,1,96,14,301,2.55e-54,190,"TAC102","R1",1,96,14,301,96,288,288,TRUE
"TAC102","SRR7910035.8933557",92.929,99,7,0,44,142,1,297,2.6e-54,190,"TAC102","R1",44,142,297,1,99,297,297,TRUE
"TAC102","SRR7910035.13184528",95,100,5,0,394,493,2,301,2.7e-54,189,"TAC102","R1",394,493,2,301,100,300,300,TRUE
"TAC102","SRR7910035.18367340",93,100,7,0,472,571,1,300,2.76e-54,189,"TAC102","R1",472,571,300,1,100,300,300,TRUE
"TAC102","SRR7910035.26780724",96.907,97,3,0,552,648,10,300,2.78e-54,189,"TAC102","R1",552,648,300,10,97,291,291,TRUE
"TAC102","SRR7910035.5727397",93,100,7,0,455,554,2,301,2.78e-54,189,"TAC102","R1",455,554,301,2,100,300,300,TRUE
"TAC102","SRR7910035.17032515",95.96,99,4,0,543,641,3,299,3.26e-54,189,"TAC102","R1",543,641,3,299,99,297,297,TRUE
"TAC102","SRR7910035.3473634",92.929,99,7,0,263,361,3,299,3.33e-54,189,"TAC102","R1",263,361,299,3,99,297,297,TRUE
"TAC102","SRR7910035.17592248",98.901,91,1,0,808,898,3,275,3.5e-54,189,"TAC102","R1",808,898,275,3,91,273,273,TRUE
"TAC102","SRR7910035.11735711",94,100,6,0,2,101,1,300,3.6e-54,189,"TAC102","R1",2,101,300,1,100,300,300,TRUE
"TAC102","SRR7910035.1033845",94.949,99,5,0,462,560,2,298,3.67e-54,189,"TAC102","R1",462,560,298,2,99,297,297,TRUE
"TAC102","SRR7910035.22218601",98.925,93,1,0,1,93,22,300,3.78e-54,189,"TAC102","R1",1,93,22,300,93,279,279,TRUE
"TAC102","SRR7910035.17768303",96.703,91,3,0,844,934,3,275,3.78e-54,189,"TAC102","R1",844,934,3,275,91,273,273,TRUE
"TAC102","SRR7910035.13508133",98.925,93,1,0,1,93,1,279,3.78e-54,189,"TAC102","R1",1,93,279,1,93,279,279,TRUE
"TAC102","SRR7910035.1764153",98.925,93,1,0,1,93,22,300,3.78e-54,189,"TAC102","R1",1,93,22,300,93,279,279,TRUE
"TAC102","SRR7910035.18763387",100,92,0,0,190,281,3,278,3.94e-54,189,"TAC102","R1",190,281,278,3,92,276,276,TRUE
"TAC102","SRR7910035.22428683",93.939,99,6,0,465,563,2,298,4.3e-54,189,"TAC102","R1",465,563,2,298,99,297,297,TRUE
"TAC102","SRR7910035.25086607",93,100,7,0,49,148,1,300,4.35e-54,189,"TAC102","R1",49,148,1,300,100,300,300,TRUE
"TAC102","SRR7910035.7542218",96.842,95,3,0,1,95,1,285,4.48e-54,189,"TAC102","R1",1,95,285,1,95,285,285,TRUE
"TAC102","SRR7910035.20017072",100,90,0,0,89,178,32,301,6.33e-54,189,"TAC102","R1",89,178,301,32,90,270,270,TRUE
"TAC102","SRR7910035.15309942",94.949,99,5,0,381,479,3,299,6.46e-54,189,"TAC102","R1",381,479,3,299,99,297,297,TRUE
"TAC102","SRR7910035.22938652",94.898,98,5,0,28,125,2,295,6.78e-54,189,"TAC102","R1",28,125,2,295,98,294,294,TRUE
"TAC102","SRR7910035.7623585",97.872,94,2,0,1,94,3,284,6.92e-54,189,"TAC102","R1",1,94,284,3,94,282,282,TRUE
"TAC102","SRR7910035.691446",94.949,99,5,0,450,548,3,299,6.92e-54,189,"TAC102","R1",450,548,3,299,99,297,297,TRUE
"TAC102","SRR7910035.8752904",98.936,94,1,0,555,648,1,282,7.18e-54,188,"TAC102","R1",555,648,1,282,94,282,282,TRUE
"TAC102","SRR7910035.7803578",95.96,99,4,0,65,163,1,297,7.87e-54,188,"TAC102","R1",65,163,1,297,99,297,297,TRUE
"TAC102","SRR7910035.8417013",94,100,6,0,533,632,2,301,8.35e-54,188,"TAC102","R1",533,632,301,2,100,300,300,TRUE
"TAC102","SRR7910035.25408472",95,100,5,0,541,640,1,300,8.52e-54,188,"TAC102","R1",541,640,300,1,100,300,300,TRUE
"TAC102","SRR7910035.5555500",93,100,7,0,30,129,2,301,9.22e-54,188,"TAC102","R1",30,129,301,2,100,300,300,TRUE
"TAC102","SRR7910035.22025098",93.939,99,6,0,435,533,1,297,9.4e-54,188,"TAC102","R1",435,533,1,297,99,297,297,TRUE
"TAC102","SRR7910035.2288788",96.875,96,3,0,496,591,2,289,9.4e-54,188,"TAC102","R1",496,591,2,289,96,288,288,TRUE
"TAC102","SRR7910035.23222017",92,100,8,0,54,153,2,301,1.02e-53,188,"TAC102","R1",54,153,301,2,100,300,300,TRUE
"TAC102","SRR7910035.23117869",94.949,99,5,0,69,167,2,298,1.05e-53,188,"TAC102","R1",69,167,298,2,99,297,297,TRUE
"TAC102","SRR7910035.19228218",93,100,7,0,8,107,2,301,1.08e-53,188,"TAC102","R1",8,107,301,2,100,300,300,TRUE
"TAC102","SRR7910035.27290543",92.708,96,7,0,839,934,1,288,1.26e-53,188,"TAC102","R1",839,934,1,288,96,288,288,TRUE
"TAC102","SRR7910035.20594849",94.898,98,5,0,482,579,3,296,1.34e-53,187,"TAC102","R1",482,579,296,3,98,294,294,TRUE
"TAC102","SRR7910035.7706798",93.939,99,6,0,538,636,3,299,1.41e-53,187,"TAC102","R1",538,636,299,3,99,297,297,TRUE
"TAC102","SRR7910035.24063060",93,100,7,0,521,620,2,301,1.62e-53,187,"TAC102","R1",521,620,301,2,100,300,300,TRUE
"TAC102","SRR7910035.25022841",93.878,98,6,0,474,571,2,295,1.73e-53,187,"TAC102","R1",474,571,2,295,98,294,294,TRUE
"TAC102","SRR7910035.3221880",100,91,0,0,190,280,29,301,1.79e-53,187,"TAC102","R1",190,280,29,301,91,273,273,TRUE
"TAC102","SRR7910035.22685505",93,100,7,0,78,177,1,300,1.9e-53,187,"TAC102","R1",78,177,1,300,100,300,300,TRUE
"TAC102","SRR7910035.4003599",93,100,7,0,519,618,1,300,1.9e-53,187,"TAC102","R1",519,618,300,1,100,300,300,TRUE
"TAC102","SRR7910035.19340381",98.913,92,1,0,1,92,24,299,2.03e-53,187,"TAC102","R1",1,92,24,299,92,276,276,TRUE
"TAC102","SRR7910035.13286290",98.913,92,1,0,1,92,25,300,2.27e-53,187,"TAC102","R1",1,92,25,300,92,276,276,TRUE
"TAC102","SRR7910035.17590748",93,100,7,0,464,563,1,300,2.55e-53,187,"TAC102","R1",464,563,300,1,100,300,300,TRUE
"TAC102","SRR7910035.25246060",100,100,0,0,851,950,1,300,2.6e-53,187,"TAC102","R1",851,950,300,1,100,300,300,TRUE
"TAC102","SRR7910035.17165189",100,100,0,0,851,950,2,301,2.6e-53,187,"TAC102","R1",851,950,301,2,100,300,300,TRUE
"TAC102","SRR7910035.17079141",100,100,0,0,851,950,2,301,2.6e-53,187,"TAC102","R1",851,950,301,2,100,300,300,TRUE
"TAC102","SRR7910035.16807994",92.929,99,7,0,37,135,3,299,2.63e-53,187,"TAC102","R1",37,135,299,3,99,297,297,TRUE
"TAC102","SRR7910035.18623553",97.802,91,2,0,808,898,29,301,2.76e-53,187,"TAC102","R1",808,898,29,301,91,273,273,TRUE
"TAC102","SRR7910035.8235470",100,86,0,0,849,934,41,298,2.93e-53,187,"TAC102","R1",849,934,298,41,86,258,258,TRUE
"TAC102","SRR7910035.19403847",93,100,7,0,10,109,2,301,3.08e-53,187,"TAC102","R1",10,109,301,2,100,300,300,TRUE
"TAC102","SRR7910035.25208237",100,100,0,0,850,949,1,300,3.14e-53,187,"TAC102","R1",850,949,300,1,100,300,300,TRUE
"TAC102","SRR7910035.517470",100,100,0,0,850,949,2,301,3.14e-53,187,"TAC102","R1",850,949,2,301,100,300,300,TRUE
"TAC102","SRR7910035.23850196",98.925,93,1,0,551,643,3,281,3.5e-53,186,"TAC102","R1",551,643,3,281,93,279,279,TRUE
"TAC102","SRR7910035.20972328",96.842,95,3,0,335,429,15,299,3.6e-53,186,"TAC102","R1",335,429,299,15,95,285,285,TRUE
"TAC102","SRR7910035.14005698",100,89,0,0,90,178,1,267,3.71e-53,186,"TAC102","R1",90,178,1,267,89,267,267,TRUE
"TAC102","SRR7910035.5741141",92.929,99,7,0,328,426,3,299,3.9e-53,186,"TAC102","R1",328,426,299,3,99,297,297,TRUE
"TAC102","SRR7910035.21499534",100,88,0,0,808,895,3,266,3.98e-53,186,"TAC102","R1",808,895,266,3,88,264,264,TRUE
"TAC102","SRR7910035.13743400",100,89,0,0,90,178,3,269,4.02e-53,186,"TAC102","R1",90,178,3,269,89,267,267,TRUE
"TAC102","SRR7910035.2563586",100,88,0,0,421,508,1,264,5.46e-53,186,"TAC102","R1",421,508,1,264,88,264,264,TRUE
"TAC102","SRR7910035.8044420",97.849,93,2,0,556,648,3,281,6.78e-53,186,"TAC102","R1",556,648,3,281,93,279,279,TRUE
"TAC102","SRR7910035.3794464",92.929,99,7,0,203,301,3,299,7.71e-53,186,"TAC102","R1",203,301,3,299,99,297,297,TRUE
"TAC102","SRR7910035.25858334",98.901,91,1,0,1,91,28,300,8.85e-53,185,"TAC102","R1",1,91,28,300,91,273,273,TRUE
"TAC102","SRR7910035.19164768",91.919,99,8,0,218,316,2,298,9.21e-53,185,"TAC102","R1",218,316,298,2,99,297,297,TRUE
"TAC102","SRR7910035.12493194",98.913,92,1,0,557,648,2,277,1.17e-52,185,"TAC102","R1",557,648,2,277,92,276,276,TRUE
"TAC102","SRR7910035.3289294",92.929,99,7,0,491,589,2,298,1.23e-52,185,"TAC102","R1",491,589,298,2,99,297,297,TRUE
"TAC102","SRR7910035.15317478",93.814,97,6,0,348,444,1,291,1.26e-52,185,"TAC102","R1",348,444,291,1,97,291,291,TRUE
"TAC102","SRR7910035.13234612",92.929,99,7,0,493,591,2,298,1.35e-52,185,"TAC102","R1",493,591,2,298,99,297,297,TRUE
"TAC102","SRR7910035.9045180",100,91,0,0,391,481,2,274,1.4e-52,184,"TAC102","R1",391,481,274,2,91,273,273,TRUE
"TAC102","SRR7910035.4880137",100,99,0,0,850,948,2,298,1.46e-52,185,"TAC102","R1",850,948,298,2,99,297,297,TRUE
"TAC102","SRR7910035.26824026",92.857,98,7,0,52,149,2,295,1.84e-52,184,"TAC102","R1",52,149,295,2,98,294,294,TRUE
"TAC102","SRR7910035.20977055",92.929,99,7,0,193,291,2,298,2.01e-52,184,"TAC102","R1",193,291,2,298,99,297,297,TRUE
"TAC102","SRR7910035.15641024",92.929,99,7,0,468,566,3,299,2.4e-52,184,"TAC102","R1",468,566,299,3,99,297,297,TRUE
"TAC102","SRR7910035.24846487",100,88,0,0,91,178,3,266,2.67e-52,184,"TAC102","R1",91,178,3,266,88,264,264,TRUE
"TAC102","SRR7910035.4211081",93,100,7,0,459,558,2,301,2.78e-52,184,"TAC102","R1",459,558,301,2,100,300,300,TRUE
"TAC102","SRR7910035.12681896",93.878,98,6,0,534,631,3,296,3.07e-52,184,"TAC102","R1",534,631,296,3,98,294,294,TRUE
"TAC102","SRR7910035.25250350",100,87,0,0,808,894,40,300,3.42e-52,184,"TAC102","R1",808,894,40,300,87,261,261,TRUE
"TAC102","SRR7910035.23234485",95.789,95,4,0,554,648,17,301,3.45e-52,184,"TAC102","R1",554,648,301,17,95,285,285,TRUE
"TAC102","SRR7910035.21664370",92.929,99,7,0,75,173,2,298,3.92e-52,184,"TAC102","R1",75,173,2,298,99,297,297,TRUE
"TAC102","SRR7910035.15013082",100,87,0,0,808,894,40,300,4.08e-52,184,"TAC102","R1",808,894,40,300,87,261,261,TRUE
"TAC102","SRR7910035.283127",98.889,90,1,0,1,90,3,272,4.2e-52,183,"TAC102","R1",1,90,272,3,90,270,270,TRUE
"TAC102","SRR7910035.13794008",98.889,90,1,0,1,90,30,299,4.33e-52,183,"TAC102","R1",1,90,30,299,90,270,270,TRUE
"TAC102","SRR7910035.11547275",92.857,98,7,0,450,547,3,296,4.69e-52,183,"TAC102","R1",450,547,296,3,98,294,294,TRUE
"TAC102","SRR7910035.20358886",100,89,0,0,190,278,3,269,5.17e-52,183,"TAC102","R1",190,278,269,3,89,267,267,TRUE
"TAC102","SRR7910035.18524643",100,89,0,0,190,278,33,299,5.17e-52,183,"TAC102","R1",190,278,33,299,89,267,267,TRUE
"TAC102","SRR7910035.20311598",92.929,99,7,0,304,402,3,299,5.49e-52,183,"TAC102","R1",304,402,3,299,99,297,297,TRUE
"TAC102","SRR7910035.11607571",95.789,95,4,0,485,579,3,287,6.3e-52,183,"TAC102","R1",485,579,287,3,95,285,285,TRUE
"TAC102","SRR7910035.20928857",90.909,99,9,0,49,147,3,299,7.3e-52,183,"TAC102","R1",49,147,3,299,99,297,297,TRUE
"TAC102","SRR7910035.18764491",100,100,0,0,99,198,2,301,7.59e-52,183,"TAC102","R1",99,198,301,2,100,300,300,TRUE
"TAC102","SRR7910035.20371165",100,100,0,0,172,271,1,300,7.82e-52,183,"TAC102","R1",172,271,1,300,100,300,300,TRUE
"TAC102","SRR7910035.14044486",100,100,0,0,172,271,1,300,7.82e-52,183,"TAC102","R1",172,271,1,300,100,300,300,TRUE
"TAC102","SRR7910035.9603049",89.899,99,10,0,470,568,3,299,7.9e-52,183,"TAC102","R1",470,568,299,3,99,297,297,TRUE
"TAC102","SRR7910035.23721100",100,100,0,0,121,220,2,301,8.06e-52,182,"TAC102","R1",121,220,2,301,100,300,300,TRUE
"TAC102","SRR7910035.15073542",100,100,0,0,127,226,1,300,8.06e-52,182,"TAC102","R1",127,226,1,300,100,300,300,TRUE
"TAC102","SRR7910035.21129188",97.778,90,2,0,89,178,30,299,9.91e-52,182,"TAC102","R1",89,178,299,30,90,270,270,TRUE
"TAC102","SRR7910035.26592724",100,100,0,0,97,196,2,301,1e-51,182,"TAC102","R1",97,196,2,301,100,300,300,TRUE
"TAC102","SRR7910035.10338335",100,87,0,0,92,178,2,262,1e-51,182,"TAC102","R1",92,178,2,262,87,261,261,TRUE
"TAC102","SRR7910035.24175391",91.919,99,8,0,302,400,3,299,1.06e-51,182,"TAC102","R1",302,400,3,299,99,297,297,TRUE
"TAC102","SRR7910035.10901806",100,100,0,0,126,225,2,301,1.33e-51,182,"TAC102","R1",126,225,301,2,100,300,300,TRUE
"TAC102","SRR7910035.9148248",90.722,97,9,0,82,178,11,301,1.41e-51,182,"TAC102","R1",82,178,301,11,97,291,291,TRUE
"TAC102","SRR7910035.24327908",100,100,0,0,124,223,2,301,1.44e-51,182,"TAC102","R1",124,223,301,2,100,300,300,TRUE
"TAC102","SRR7910035.25394609",100,100,0,0,116,215,1,300,1.65e-51,182,"TAC102","R1",116,215,300,1,100,300,300,TRUE
"TAC102","SRR7910035.21452504",100,100,0,0,116,215,1,300,1.65e-51,182,"TAC102","R1",116,215,300,1,100,300,300,TRUE
"TAC102","SRR7910035.4870684",100,100,0,0,116,215,2,301,1.65e-51,182,"TAC102","R1",116,215,301,2,100,300,300,TRUE
"TAC102","SRR7910035.18422631",91.489,94,8,0,841,934,18,299,1.73e-51,182,"TAC102","R1",841,934,299,18,94,282,282,TRUE
"TAC102","SRR7910035.12547802",89.899,99,10,0,344,442,3,299,1.75e-51,182,"TAC102","R1",344,442,299,3,99,297,297,TRUE
"TAC102","SRR7910035.27353135",100,86,0,0,808,893,42,299,1.81e-51,182,"TAC102","R1",808,893,42,299,86,258,258,TRUE
"TAC102","SRR7910035.9649290",100,100,0,0,105,204,1,300,1.82e-51,182,"TAC102","R1",105,204,1,300,100,300,300,TRUE
"TAC102","SRR7910035.7135250",100,100,0,0,104,203,1,300,1.82e-51,182,"TAC102","R1",104,203,300,1,100,300,300,TRUE
"TAC102","SRR7910035.11813861",97.674,86,2,0,849,934,2,259,1.84e-51,182,"TAC102","R1",849,934,2,259,86,258,258,TRUE
"TAC102","SRR7910035.19066431",97.778,90,2,0,1,90,30,299,1.84e-51,182,"TAC102","R1",1,90,30,299,90,270,270,TRUE
"TAC102","SRR7910035.11032354",100,100,0,0,114,213,1,300,1.86e-51,182,"TAC102","R1",114,213,1,300,100,300,300,TRUE
"TAC102","SRR7910035.26825735",92.929,99,7,0,380,478,3,299,2.05e-51,181,"TAC102","R1",380,478,299,3,99,297,297,TRUE
"TAC102","SRR7910035.14597737",100,100,0,0,139,238,2,301,2.16e-51,181,"TAC102","R1",139,238,2,301,100,300,300,TRUE
"TAC102","SRR7910035.22196704",100,86,0,0,808,893,1,258,2.2e-51,181,"TAC102","R1",808,893,258,1,86,258,258,TRUE
"TAC102","SRR7910035.5391032",100,100,0,0,112,211,2,301,2.5e-51,181,"TAC102","R1",112,211,301,2,100,300,300,TRUE
"TAC102","SRR7910035.14246843",100,87,0,0,808,894,3,263,2.65e-51,181,"TAC102","R1",808,894,263,3,87,261,261,TRUE
"TAC102","SRR7910035.17243866",100,100,0,0,137,236,1,300,2.79e-51,181,"TAC102","R1",137,236,300,1,100,300,300,TRUE
"TAC102","SRR7910035.23228533",100,99,0,0,121,219,3,299,2.93e-51,181,"TAC102","R1",121,219,299,3,99,297,297,TRUE
"TAC102","SRR7910035.9850839",94.681,94,5,0,1,94,19,300,3.04e-51,181,"TAC102","R1",1,94,19,300,94,282,282,TRUE
"TAC102","SRR7910035.19815719",100,100,0,0,166,265,1,300,3.29e-51,181,"TAC102","R1",166,265,1,300,100,300,300,TRUE
"TAC102","SRR7910035.11237488",90.816,98,9,0,55,152,2,295,3.29e-51,181,"TAC102","R1",55,152,295,2,98,294,294,TRUE
"TAC102","SRR7910035.27996901",100,98,0,0,854,951,6,299,3.56e-51,181,"TAC102","R1",854,951,299,6,98,294,294,TRUE
"TAC102","SRR7910035.18342240",100,98,0,0,854,951,8,301,3.56e-51,181,"TAC102","R1",854,951,301,8,98,294,294,TRUE
"TAC102","SRR7910035.8275178",100,100,0,0,133,232,2,301,3.71e-51,181,"TAC102","R1",133,232,301,2,100,300,300,TRUE
"TAC102","SRR7910035.23681647",91.919,99,8,0,466,564,3,299,3.86e-51,181,"TAC102","R1",466,564,299,3,99,297,297,TRUE
"TAC102","SRR7910035.26685519",100,100,0,0,138,237,1,300,3.97e-51,181,"TAC102","R1",138,237,300,1,100,300,300,TRUE
"TAC102","SRR7910035.23867700",90,100,10,0,272,371,1,300,3.97e-51,181,"TAC102","R1",272,371,300,1,100,300,300,TRUE
"TAC102","SRR7910035.19369123",90.909,99,9,0,449,547,3,299,4.09e-51,181,"TAC102","R1",449,547,299,3,99,297,297,TRUE
"TAC102","SRR7910035.17851463",99,100,1,0,100,199,2,301,4.13e-51,181,"TAC102","R1",100,199,2,301,100,300,300,TRUE
"TAC102","SRR7910035.13050929",100,99,0,0,119,217,2,298,4.34e-51,181,"TAC102","R1",119,217,298,2,99,297,297,TRUE
"TAC102","SRR7910035.2118218",100,100,0,0,134,233,2,301,4.84e-51,181,"TAC102","R1",134,233,301,2,100,300,300,TRUE
"TAC102","SRR7910035.2570996",98,100,2,0,850,949,1,300,4.98e-51,181,"TAC102","R1",850,949,300,1,100,300,300,TRUE
"TAC102","SRR7910035.10079247",100,99,0,0,99,197,2,298,5.03e-51,181,"TAC102","R1",99,197,298,2,99,297,297,TRUE
"TAC102","SRR7910035.3558330",100,99,0,0,99,197,3,299,5.03e-51,181,"TAC102","R1",99,197,299,3,99,297,297,TRUE
"TAC102","SRR7910035.26344558",100,100,0,0,136,235,1,300,5.08e-51,181,"TAC102","R1",136,235,300,1,100,300,300,TRUE
"TAC102","SRR7910035.13575871",100,100,0,0,136,235,2,301,5.08e-51,181,"TAC102","R1",136,235,2,301,100,300,300,TRUE
"TAC102","SRR7910035.13328955",100,100,0,0,136,235,1,300,5.08e-51,181,"TAC102","R1",136,235,300,1,100,300,300,TRUE
"TAC102","SRR7910035.10531554",100,100,0,0,136,235,2,301,5.08e-51,181,"TAC102","R1",136,235,301,2,100,300,300,TRUE
